"112年04月12日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1529","樂事綠能","1.69","111","103.23","2.80","111/4",
"1530","亞崴","4.95","111","8.80","0.96","111/4",
"1531","高林股","5.54","111","14.17","0.70","111/4",
"1532","勤美","3.33","111","16.85","1.05","111/4",
"1533","車王電","0.57","110","131.50","2.00","111/4",
"1535","中宇","5.50","111","12.95","1.92","111/4",
"1536","和大","2.19","111","32.83","2.31","111/4",
"1537","廣隆","6.97","111","13.36","2.71","111/4",
"1538","正峰","0.00","110","-","5.08","111/4",
"1539","巨庭","7.90","111","5.28","1.23","111/4",
"1540","喬福","3.57","111","13.23","1.04","111/4",
"1541","錩泰","2.81","111","10.33","1.50","111/4",
"1558","伸興","4.85","111","15.28","1.37","111/4",
"1560","中砂","2.37","110","13.59","2.94","111/4",
"1568","倉佑","4.54","111","14.97","1.51","111/4",
"1582","信錦","4.93","111","20.27","1.36","111/4",
"1583","程泰","4.43","111","10.56","1.43","111/4",
"1587","吉茂","4.35","111","11.50","1.13","111/4",
"1589","永冠-KY","0.73","110","-","1.08","111/4",
"1590","亞德客-KY","1.08","111","41.24","6.37","111/4",
"1597","直得","2.52","111","20.03","2.86","111/4",
"1598","岱宇","1.12","111","-","1.52","111/4",
"1603","華電","1.79","111","13.48","0.75","111/4",
"1604","聲寶","5.39","111","15.30","1.26","111/4",
"1605","華新","3.60","111","9.62","1.51","111/4",
"1608","華榮","2.54","111","-","0.96","111/4",
"1609","大亞","3.31","110","23.15","1.85","111/4",
"1611","中電","1.75","111","71.25","1.31","111/4",
"1612","宏泰","7.06","111","18.97","0.95","111/4",
"1614","三洋電","2.64","111","33.19","1.76","111/4",
"1615","大山","7.89","110","12.24","2.06","111/4",
"1616","億泰","0.00","110","90.30","1.03","111/4",
"1617","榮星","1.99","111","47.03","1.13","111/4",
"1618","合機","2.67","110","14.50","0.84","111/4",
"1626","艾美特-KY","5.29","111","5.82","0.86","111/4",
"1701","中化","3.04","111","16.34","1.06","111/4",
"1702","南僑","4.24","111","20.88","1.24","111/4",
"1707","葡萄王","3.75","111","18.70","2.85","111/4",
"1708","東鹼","6.98","111","8.87","1.50","111/4",
"1709","和益","7.03","111","11.28","1.48","111/4",
"1710","東聯","0.99","111","506.25","1.48","111/4",
"1711","永光","1.84","111","27.94","1.23","111/4",
"1712","興農","7.64","111","9.35","1.79","111/4",
"1713","國化","3.40","111","15.58","1.72","111/4",
"1714","和桐","1.09","111","24.78","0.76","111/4",
"1717","長興","3.72","111","14.55","1.54","111/4",
"1718","中纖","0.00","110","-","0.51","111/4",
"1720","生達","4.37","111","12.54","2.15","111/4",
"1721","三晃","0.70","111","43.48","1.11","111/4",
"1722","台肥","4.37","111","21.03","1.06","111/4",
"1723","中碳","4.35","111","15.67","3.34","111/4",
"1725","元禎","4.67","111","15.29","0.93","111/4",
"1726","永記","4.70","111","14.79","1.26","111/4",
"1727","中華化","3.07","111","23.51","1.80","111/4",
"1730","花仙子","5.27","111","14.19","1.99","111/4",
"1731","美吾華","5.46","111","16.52","1.34","111/4",
"1732","毛寶","1.24","110","235.42","2.49","111/4",
"1733","五鼎","5.30","111","14.51","1.45","111/4",
"1734","杏輝","3.17","111","23.51","1.80","111/4",
"1735","日勝化","3.25","111","44.00","1.02","111/4",
"1736","喬山","0.72","110","48.80","2.22","111/4",
"1737","臺鹽","4.44","111","15.87","1.04","111/4",
"1752","南光","3.70","111","17.87","2.61","111/4",
"1760","寶齡富錦","1.14","111","82.39","7.50","111/4",
"1762","中化生","1.55","111","13.98","2.04","111/4",
"1773","勝一","2.80","111","17.60","4.00","111/4",
"1776","展宇","3.56","111","64.81","1.18","111/4",
"1783","和康生","1.76","110","34.48","3.72","111/4",
"1786","科妍","2.85","111","32.80","3.07","111/4",
"1789","神隆","1.37","111","58.44","1.99","111/4",
"1795","美時","1.29","111","23.20","5.05","111/4",
"1802","台玻","8.90","110","-","1.23","111/4",
"1805","寶徠","0.00","110","-","2.03","111/4",
"1806","冠軍","11.09","110","-","0.65","111/4",
"1808","潤隆","0.82","111","209.14","5.48","111/4",
"1809","中釉","1.77","111","37.24","0.80","111/4",
"1810","和成","1.05","110","36.54","0.89","111/4",
"1817","凱撒衛","5.89","111","9.69","1.41","111/4",
"1903","士紙","0.00","110","54.38","2.22","111/4",
"1904","正隆","3.82","111","12.69","1.13","111/4",
"1905","華紙","1.81","111","40.49","1.14","111/4",
"1906","寶隆","3.21","111","5.51","0.48","111/4",
"1907","永豐餘","3.24","111","21.18","0.84","111/4",
"1909","榮成","1.43","111","-","0.96","111/4",
"2002","中鋼","3.22","111","26.58","1.48","111/4",
"2006","東和鋼鐵","5.95","111","10.75","1.49","111/4",
"2007","燁興","0.00","110","-","0.90","111/4",
"2008","高興昌","2.50","111","35.71","1.43","111/4",
"2009","第一銅","1.17","111","62.27","2.72","111/4",
"2010","春源","3.72","111","17.00","0.93","111/4",
"2012","春雨","5.51","111","14.09","1.77","111/4",
"2013","中鋼構","2.89","111","24.50","2.24","111/4",
"2014","中鴻","1.31","111","-","2.25","111/4",
"2015","豐興","5.85","111","12.95","1.83","111/4",
"2017","官田鋼","4.46","111","26.01","1.39","111/4",
"2020","美亞","4.23","111","19.71","1.64","111/4",
"2022","聚亨","0.00","110","-","1.16","111/4",
"2023","燁輝","6.31","110","38.66","0.99","111/4",
"2024","志聯","1.80","111","40.52","1.59","111/4",
"2025","千興","0.00","110","1.86","0.99","111/4",
"2027","大成鋼","9.71","111","6.73","1.28","111/4",
"2028","威致","4.61","111","12.21","2.10","111/4",
"2029","盛餘","3.92","111","16.75","0.87","111/4",
"2030","彰源","6.44","111","8.83","1.25","111/4",
"2031","新光鋼","2.19","111","37.07","1.56","111/4",
"2032","新鋼","1.01","111","68.62","1.52","111/4",
"2033","佳大","1.26","110","-","1.24","111/4",
"2034","允強","5.08","111","25.47","1.26","111/4",
"2038","海光","2.24","111","19.27","1.11","111/4",
"2049","上銀","2.10","111","20.66","2.66","111/4",
"2059","川湖","4.83","111","9.73","2.52","111/4",
"2062","橋椿","4.34","111","6.26","0.63","111/4",
"2069","運錩","4.90","111","17.59","0.81","111/4",
"2101","南港","0.00","110","-","3.23","111/4",
"2102","泰豐","0.00","110","-","2.55","111/4",
"2103","台橡","3.82","111","13.08","1.26","111/4",
"2104","國際中橡","0.50","111","28.71","0.58","111/4",
"2105","正新","3.71","111","24.67","1.46","111/4",
"2106","建大","3.15","111","85.68","1.49","111/4",
"2107","厚生","5.47","111","10.40","0.62","111/4",
"2108","南帝","5.08","111","16.28","1.35","111/4",
"2109","華豐","6.16","111","13.90","1.27","111/4",
"2114","鑫永銓","4.95","111","20.08","2.62","111/4",
"2115","六暉-KY","4.08","111","13.99","1.04","111/4",
"2201","裕隆","1.32","111","-","1.56","111/4",
"2204","中華","6.21","111","-","1.10","111/4",
"2206","三陽工業","3.60","111","12.72","2.22","111/4",
"2207","和泰車","0.34","111","-","8.54","111/4",
"2208","台船","0.00","110","-","2.32","111/4",
"2211","長榮鋼","8.71","111","9.23","1.11","111/4",
"2227","裕日車","4.56","110","24.69","3.10","111/4",
"2228","劍麟","4.80","111","13.95","1.52","111/4",
"2231","為升","1.51","111","39.47","6.07","111/4",
"2233","宇隆","4.41","110","11.87","2.15","111/4",
"2236","百達-KY","11.57","110","23.72","1.57","111/4",
"2239","英利-KY","0.65","111","62.14","0.79","111/4",
"2241","艾姆勒","0.00","110","-","2.32","111/4",
"2243","宏旭-KY","0.00","110","-","2.11","111/4",
"2247","汎德永業","5.32","111","15.43","1.86","111/4",
"2250","IKKA-KY","4.31","110","22.37","1.33","111/4",
"2301","光寶科","6.03","111","12.13","2.11","111/4",
"2302","麗正","3.52","111","21.46","2.05","111/4",
"2303","聯電","6.91","111","7.47","1.94","111/4",
"2305","全友","0.00","110","415.83","2.32","111/4",
"2308","台達電","3.30","111","23.73","4.15","111/4",
"2312","金寶","2.25","111","19.35","1.10","111/4",
"2313","華通","5.83","111","6.91","1.43","111/4",
"2314","台揚","0.00","110","-","4.73","111/4",
"2316","楠梓電","1.69","111","10.52","0.67","111/4",
"2317","鴻海","5.17","111","10.04","0.98","111/4",
"2321","東訊","0.00","110","76.61","3.39","111/4",
"2323","中環","1.22","110","-","0.54","111/4",
"2324","仁寶","4.66","111","15.42","0.96","111/4",
"2327","國巨","1.85","111","9.95","1.86","111/4",
"2328","廣宇","2.56","110","15.33","1.57","111/4",
"2329","華泰","4.47","110","11.35","1.69","111/4",
"2330","台積電","2.12","111","13.27","4.58","111/4",
"2331","精英","3.42","111","14.90","1.13","111/4",
"2332","友訊","1.16","111","105.28","1.28","111/4",
"2337","旺宏","5.11","111","7.27","1.24","111/4",
"2338","光罩","2.71","111","26.85","4.16","111/4",
"2340","台亞","7.71","110","47.44","2.00","111/4",
"2342","茂矽","4.30","111","13.22","2.73","111/4",
"2344","華邦電","3.72","111","8.28","1.14","111/4",
"2345","智邦","2.40","111","21.39","8.55","111/4",
"2347","聯強","5.63","111","6.59","1.43","111/4",
"2348","海悅","7.28","111","10.73","1.73","111/4",
"2349","錸德","0.00","110","-","1.11","111/4",
"2351","順德","2.42","111","25.68","3.64","111/4",
"2352","佳世達","6.02","111","7.92","1.61","111/4",
"2353","宏碁","5.15","111","17.46","1.33","111/4",
"2354","鴻準","2.89","111","18.31","0.76","111/4",
"2355","敬鵬","2.56","111","26.52","0.83","111/4",
"2356","英業達","4.57","111","19.18","1.98","111/4",
"2357","華碩","5.39","111","14.08","0.97","111/4",
"2358","廷鑫","2.93","110","923.00","0.65","111/4",
"2359","所羅門","4.69","111","11.99","1.12","111/4",
"2360","致茂","4.52","111","14.69","3.51","111/4",
"2362","藍天","4.97","111","21.42","0.42","111/4",
"2363","矽統","5.28","111","29.15","0.92","111/4",
"2364","倫飛","2.24","111","34.74","8.00","111/4",
"2365","昆盈","1.87","111","42.80","0.81","111/4",
"2367","燿華","0.00","110","31.29","1.21","111/4",
"2368","金像電","3.41","111","10.92","3.48","111/4",
"2369","菱生","1.91","111","28.55","1.03","111/4",
"2371","大同","0.00","110","8.37","1.53","111/4",
"2373","震旦行","5.88","111","13.66","2.38","111/4",
"2374","佳能","4.84","110","43.94","0.95","111/4",
"2375","凱美","1.95","111","13.68","0.95","111/4",
"2376","技嘉","8.79","110","13.27","2.41","111/4",
"2377","微星","4.51","111","12.43","2.56","111/4",
"2379","瑞昱","6.98","110","12.25","4.25","111/4",
"2380","虹光","0.00","110","-","1.86","111/4",
"2382","廣達","6.60","111","12.10","2.07","111/4",
"2383","台光電","4.58","111","12.17","2.80","111/4",
"2385","群光","7.78","111","9.41","1.93","111/4",
"2387","精元","7.78","111","6.02","0.97","111/4",
"2388","威盛","1.17","110","-","3.27","111/4",
"2390","云辰","7.81","110","-","0.92","111/4",
"2392","正崴","5.10","111","13.74","0.86","111/4",
"2393","億光","6.13","111","14.68","0.99","111/4",
"2395","研華","2.96","111","26.90","6.61","111/4",
"2397","友通","5.83","111","14.88","2.42","111/4",
"2399","映泰","7.27","110","235.71","1.31","111/4",
"2401","凌陽","2.35","111","69.05","1.62","111/4",
"2402","毅嘉","3.58","111","23.25","1.37","111/4",
"2404","漢唐","7.01","111","10.04","3.86","111/4",
"2405","輔信","0.00","110","79.69","1.19","111/4",
"2406","國碩","0.00","110","-","1.63","111/4",
"2408","南亞科","3.08","111","14.64","1.18","111/4",
"2409","友達","4.26","111","-","0.78","111/4",
"2412","中華電","3.82","111","26.17","2.50","111/4",
"2413","環科","1.33","111","18.21","2.35","111/4",
"2414","精技","7.27","111","11.17","1.82","111/4",
"2415","錩新","2.60","111","2,500.00","1.37","111/4",
"2417","圓剛","0.82","111","110.23","1.13","111/4",
"2419","仲琦","5.21","111","19.20","1.75","111/4",
"2420","新巨","7.92","111","9.98","1.84","111/4",
"2421","建準","4.92","111","12.17","2.55","111/4",
"2423","固緯","5.83","111","12.34","1.89","111/4",
"2424","隴華","0.00","110","-","3.67","111/4",
"2425","承啟","1.81","110","9.98","1.58","111/4",
"2426","鼎元","5.17","110","-","1.47","111/4",
"2427","三商電","2.33","111","14.47","1.14","111/4",
"2428","興勤","3.34","111","15.07","2.35","111/4",
"2429","銘旺科","0.00","110","-","3.21","111/4",
"2430","燦坤","9.60","111","8.20","1.03","111/4",
"2431","聯昌","0.88","111","126.67","0.87","111/4",
"2433","互盛電","6.73","111","13.79","1.95","111/4",
"2434","統懋","0.00","110","-","2.24","111/4",
"2436","偉詮電","2.21","111","65.42","3.04","111/4",
"2438","翔耀","0.00","110","-","2.65","111/4",
"2439","美律","4.95","111","13.62","1.61","111/4",
"2440","太空梭","0.00","110","-","1.14","111/4",
"2441","超豐","6.74","111","9.89","1.49","111/4",
"2442","新美齊","1.01","111","30.18","1.11","111/4",
"2443","昶虹","0.00","110","8.31","1.28","111/4",
"2444","兆勁","0.00","110","14.36","1.73","111/4",
"2449","京元電子","7.20","111","8.69","1.65","111/4",
"2450","神腦","6.21","111","13.90","1.45","111/4",
"2451","創見","7.66","111","12.78","1.60","111/4",
"2453","凌群","3.27","111","26.81","3.28","111/4",
"2454","聯發科","10.03","111","10.21","2.74","111/4",
"2455","全新","2.35","111","33.22","5.88","111/4",
"2457","飛宏","0.00","110","348.95","4.00","111/4",
"2458","義隆","5.92","111","13.56","3.28","111/4",
"2459","敦吉","6.64","111","10.53","1.17","111/4",
"2460","建通","1.33","110","-","1.61","111/4",
"2461","光群雷","7.93","111","12.90","1.24","111/4",
"2462","良得電","1.86","111","21.68","1.71","111/4",
"2464","盟立","4.70","111","14.56","1.73","111/4",
"2465","麗臺","4.97","110","-","4.65","111/4",
"2466","冠西電","0.54","111","53.41","3.12","111/4",
"2467","志聖","7.42","111","10.57","2.38","111/4",
"2468","華經","2.29","111","28.85","1.53","111/4",
"2471","資通","5.64","111","16.57","2.72","111/4",
"2472","立隆電","5.22","111","8.91","1.61","111/4",
"2474","可成","5.55","110","12.06","0.79","111/4",
"2476","鉅祥","4.08","111","12.40","1.85","111/4",
"2477","美隆電","3.76","111","36.10","0.83","111/4",
"2478","大毅","7.92","110","11.72","1.13","111/4",
"2480","敦陽科","6.23","111","14.54","3.42","111/4",
"2481","強茂","4.18","111","15.61","2.02","111/4",
"2482","連宇","2.25","111","23.52","4.50","111/4",
"2483","百容","3.56","111","18.25","1.18","111/4",
"2484","希華","5.82","111","7.84","1.47","111/4",
"2485","兆赫","0.00","110","-","1.02","111/4",
"2486","一詮","1.36","111","62.45","1.59","111/4",
"2488","漢平","8.13","111","7.97","1.05","111/4",
"2489","瑞軒","12.20","110","-","0.61","111/4",
"2491","吉祥全","0.85","110","-","1.21","111/4",
"2492","華新科","4.10","110","32.35","1.20","111/4",
"2493","揚博","7.50","111","10.29","2.21","111/4",
"2495","普安","2.48","111","30.96","1.60","111/4",
"2496","卓越","6.17","111","12.86","1.25","111/4",
"2497","怡利電","0.89","111","27.84","4.70","111/4",
"2498","宏達電","0.00","110","-","2.10","111/4",
"2501","國建","3.49","110","16.54","0.81","111/4",
"2504","國產","7.16","111","7.96","1.41","111/4",
"2505","國揚","5.42","110","14.41","0.74","111/4",
"2506","太設","3.22","111","5.86","0.46","111/4",
"2509","全坤建","0.00","110","-","0.81","111/4",
"2511","太子","4.26","111","12.91","0.74","111/4",
"2514","龍邦","0.00","110","19.07","0.59","111/4",
"2515","中工","5.00","111","19.63","0.72","111/4",
"2516","新建","0.00","110","-","0.83","111/4",
"2520","冠德","5.71","111","7.11","0.90","111/4",
"2524","京城","0.00","110","11.62","0.68","111/4",
"2527","宏璟","4.31","111","19.83","0.65","111/4",
"2528","皇普","2.01","111","39.52","1.83","111/4",
"2530","華建","2.12","111","35.83","1.58","111/4",
"2534","宏盛","7.51","111","5.60","0.74","111/4",
"2535","達欣工","7.35","111","9.29","1.20","111/4",
"2536","宏普","0.00","110","-","0.70","111/4",
"2537","聯上發","12.75","110","27.15","0.51","111/4",
"2538","基泰","3.80","110","29.89","0.99","111/4",
"2539","櫻花建","4.81","111","18.24","2.76","111/4",
"2540","愛山林","12.80","110","44.43","3.22","111/4",
"2542","興富發","11.94","110","18.64","1.56","111/4",
"2543","皇昌","3.19","111","9.21","0.86","111/4",
"2545","皇翔","9.97","111","7.98","1.24","111/4",
"2546","根基","6.38","111","7.85","1.96","111/4",
"2547","日勝生","2.19","110","114.00","0.74","111/4",
"2548","華固","7.95","111","8.82","1.35","111/4",
"2597","潤弘","8.13","111","11.04","3.48","111/4",
"2601","益航","0.00","110","911.00","0.71","111/4",
"2603","長榮","42.04","111","1.05","0.64","111/4",
"2605","新興","1.98","111","74.41","0.94","111/4",
"2606","裕民","5.28","111","10.90","1.47","111/4",
"2607","榮運","4.47","111","8.47","1.01","111/4",
"2608","嘉里大榮","4.28","111","14.49","1.56","111/4",
"2609","陽明","30.12","111","1.28","0.68","111/4",
"2610","華航","2.38","111","40.31","1.66","111/4",
"2611","志信","14.55","110","-","1.05","111/4",
"2612","中航","5.44","111","10.32","0.68","111/4",
"2613","中櫃","4.71","111","21.24","0.95","111/4",
"2614","東森","5.19","110","-","2.59","111/4",
"2615","萬海","7.27","111","2.07","0.86","111/4",
"2616","山隆","4.94","111","15.21","0.91","111/4",
"2617","台航","6.19","110","6.69","0.86","111/4",
"2618","長榮航","3.01","111","20.15","1.62","111/4",
"2630","亞航","1.80","111","250.00","1.68","111/4",
"2633","台灣高鐵","2.20","111","45.52","2.55","111/4",
"2634","漢翔","2.24","111","27.83","2.86","111/4",
"2636","台驊投控","12.89","111","4.25","1.24","111/4",
"2637","慧洋-KY","9.88","111","4.65","1.04","111/4",
"2642","宅配通","3.16","111","25.62","2.06","111/4",
"2645","長榮航太","3.88","111","22.99","3.33","111/4",
"2701","萬企","1.97","111","27.02","0.72","111/4",
"2702","華園","2.97","111","8.72","1.10","111/4",
"2704","國賓","1.36","111","12.36","1.00","111/4",
"2705","六福","0.00","110","-","0.66","111/4",
"2706","第一店","2.34","111","24.92","0.78","111/4",
"2707","晶華","3.24","111","39.21","8.16","111/4",
"2712","遠雄來","0.26","111","150.00","2.97","111/4",
"2722","夏都","2.52","111","34.57","2.76","111/4",
"2723","美食-KY","1.69","111","55.04","2.44","111/4",
"2727","王品","1.69","111","55.79","6.79","111/4",
"2731","雄獅","0.00","110","-","9.54","111/4",
"2739","寒舍","0.00","110","-","7.85","111/4",
"2748","雲品","1.45","111","41.87","4.13","111/4",
"2753","八方雲集","4.08","111","18.46","3.72","111/4",
"2801","彰銀","3.42","110","16.88","1.10","111/4",
"2809","京城銀","6.05","110","17.44","0.91","111/4",
"2812","台中銀","5.11","111","13.18","1.02","111/4",
"2816","旺旺保","6.58","110","-","0.71","111/4",
"2820","華票","5.94","110","19.68","0.93","111/4",
"2832","台產","3.59","110","11.24","0.76","111/4",
"2834","臺企銀","2.45","111","10.99","1.07","111/4",
"2836","高雄銀","0.00","111","16.47","0.95","111/4",
"2838","聯邦銀","3.79","111","17.04","0.98","111/4",
"2845","遠東銀","3.63","111","12.56","0.84","111/4",
"2849","安泰銀","4.95","110","27.31","0.88","111/4",
"2850","新產","4.97","111","8.06","1.07","111/4",
"2851","中再保","9.86","110","57.03","0.86","111/4",
"2852","第一保","4.60","111","8.41","0.62","111/4",
"2855","統一證","2.37","111","32.90","0.81","111/4",
"2867","三商壽","0.00","110","-","0.73","111/4",
"2880","華南金","4.97","110","17.76","1.66","111/4",
"2881","富邦金","6.11","110","17.10","1.42","111/4",
"2882","國泰金","8.15","110","18.59","1.16","111/4",
"2883","開發金","7.58","110","14.83","1.17","111/4",
"2884","玉山金","2.37","111","23.00","1.83","111/4",
"2885","元大金","4.21","111","13.11","1.10","111/4",
"2886","兆豐金","4.98","110","25.11","1.54","111/4",
"2887","台新金","6.49","110","14.87","1.09","111/4",
"2888","新光金","4.69","110","65.62","0.64","111/4",
"2889","國票金","9.20","110","33.78","1.17","111/4",
"2890","永豐金","4.82","111","11.86","1.23","111/4",
"2891","中信金","5.68","110","14.10","1.20","111/4",
"2892","第一金","4.49","110","17.12","1.58","111/4",
"2897","王道銀行","3.01","110","6.00","0.80","111/4",
"2901","欣欣","0.85","111","108.04","2.10","111/4",
"2903","遠百","4.85","111","16.57","1.01","111/4",
"2904","匯僑","3.13","111","15.07","1.36","111/4",
"2905","三商","7.17","110","-","1.32","111/4",
"2906","高林","3.44","111","28.15","1.18","111/4",
"2908","特力","6.12","111","24.30","1.50","111/4",
"2910","統領","1.68","110","54.27","2.19","111/4",
"2911","麗嬰房","0.00","110","-","1.01","111/4",
"2912","統一超","3.35","111","30.12","7.67","111/4",
"2913","農林","0.00","110","-","1.34","111/4",
"2915","潤泰全","3.42","111","5.12","0.78","111/4",
"2923","鼎固-KY","2.58","111","68.53","0.81","111/4",
"2929","淘帝-KY","0.00","110","11.60","0.53","111/4",
"2939","凱羿-KY","0.00","110","59.22","1.67","111/4",
"2945","三商家購","1.77","111","50.24","1.55","111/4",
"3002","歐格","1.22","111","205.00","1.00","111/4",
"3003","健和興","2.71","111","12.82","1.90","111/4",
"3004","豐達科","1.12","111","32.07","2.47","111/4",
"3005","神基","6.56","111","13.55","1.76","111/4",
"3006","晶豪科","1.89","111","24.91","2.26","111/4",
"3008","大立光","3.94","111","12.80","1.87","111/4",
"3010","華立","6.92","111","8.38","1.24","111/4",
